layer,sheet_name,field_name,field_description,row_granularity,data_type,nullable,primary_key,foreign_key,source_system,source_entityset,source_property,field_classification,validation_rule,example_value,incremental_rule,deletion_rule,ai_seller_direct,future_consumer,expected_rows_current_scope,confirmed_status,notes
MEDIA,RAW_BINARY_STORAGE_METADATA,retrieval_method,Metadata-driven retrieval method,one row per attached file composite storage key; no binary/Base64,text,NO,NO,,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,direct composite key only,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
MEDIA,RAW_BINARY_STORAGE_METADATA,last_verified_at_utc,Last binary verification time,one row per attached file composite storage key; no binary/Base64,datetime,YES,NO,,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
MEDIA,RAW_BINARY_STORAGE_METADATA,source_system_id,Идентификатор системы-источника,one row per attached file composite storage key; no binary/Base64,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
MEDIA,RAW_BINARY_STORAGE_METADATA,source_entityset,Точный опубликованный EntitySet,one row per attached file composite storage key; no binary/Base64,text,NO,NO,,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
MEDIA,RAW_BINARY_STORAGE_METADATA,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per attached file composite storage key; no binary/Base64,text,NO,NO,,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
MEDIA,RAW_BINARY_STORAGE_METADATA,extraction_run_id,"Запуск, в котором получена запись",one row per attached file composite storage key; no binary/Base64,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,InformationRegister_ДвоичныеДанныеФайлов,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"up to 6,615 referenced product+variant files before deduplication",CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,description_id,Technical stable key,one row per owner + description type + source record,text,NO,YES,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,"DERIVE(owner, type, source record)",TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,owner_type,Owner class,one row per owner + description type + source record,enum,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,PRODUCT|VARIANT|CATEGORY|LISTING,PRODUCT,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,owner_id,Owner ID,one row per owner + description type + source record,text,NO,NO,RAW_PRODUCTS.product_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Ref_Key / Owner_Key,ORIGINAL,Not blank,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,description_type,Source-specific description role,one row per owner + description type + source record,enum,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,PRODUCT_1C|WEBSITE_PLAIN|WEBSITE_HTML,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,language_code,Published language or und when absent,one row per owner + description type + source record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,UNCONFIRMED_SOURCE,TECHNICAL,BCP-47 or und,und,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,Do not infer Russian solely from text
CONTENT,RAW_DESCRIPTIONS,content_format,Source format,one row per owner + description type + source record,enum,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,TEXT|HTML,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,content_raw,Original unmodified content,one row per owner + description type + source record,long_text,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Описание / Текст / ТекстHTML,ORIGINAL,"Preserve HTML and whitespace; <=50,000 chars for Google Sheets",<p>…</p>,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,content_length,Character count,one row per owner + description type + source record,integer,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,LEN(content_raw),DERIVED,>=0,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,content_sha256,Hash of exact UTF-8 content,one row per owner + description type + source record,sha256,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,SHA256(content_raw),DERIVED,64 lowercase hex,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,active_status_raw,Source active/status when published,one row per owner + description type + source record,text,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,UNCONFIRMED_SOURCE,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,deletion_mark,Deletion mark when published,one row per owner + description type + source record,boolean,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,source_system_id,Идентификатор системы-источника,one row per owner + description type + source record,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,source_entityset,Точный опубликованный EntitySet,one row per owner + description type + source record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per owner + description type + source record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_DESCRIPTIONS,extraction_run_id,"Запуск, в котором получена запись",one row per owner + description type + source record,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,316 potential rows: 204 direct + 56 plain + 56 HTML; 309 currently non-empty,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,attribute_definition_id,Filter GUID,one row per referenced web-filter definition or parent definition,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,name_raw,Original filter name,one row per referenced web-filter definition or parent definition,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Description,ORIGINAL,Not blank,Состав пряжи,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,code_raw,Original filter code,one row per referenced web-filter definition or parent definition,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Code,ORIGINAL,Text only,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,parent_definition_id,Parent filter,one row per referenced web-filter definition or parent definition,uuid,YES,NO,RAW_ATTRIBUTE_DEFINITIONS.attribute_definition_id,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Parent_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,scope_raw,Source scope/application,one row per referenced web-filter definition or parent definition,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,ГруппаФильтров_Key,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,source_type_raw,Original filter type,one row per referenced web-filter definition or parent definition,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,ТипФильтра,ORIGINAL,Preserve enum,Селекционный,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,unit_raw,Published unit if explicit,one row per referenced web-filter definition or parent definition,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,UNCONFIRMED_SOURCE,ORIGINAL,Null if absent,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,is_multivalued,Source multivalue flag,one row per referenced web-filter definition or parent definition,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Многозначный,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,is_filter,Source filter flag,one row per referenced web-filter definition or parent definition,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Фильтр,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,is_attribute,Source attribute flag,one row per referenced web-filter definition or parent definition,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,Атрибут,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,requisite_name_raw,Original requisite name,one row per referenced web-filter definition or parent definition,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,ИмяРеквизита,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,deletion_mark,Deletion mark,one row per referenced web-filter definition or parent definition,boolean,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,source_system_id,Идентификатор системы-источника,one row per referenced web-filter definition or parent definition,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_iq_Фильтры,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,source_entityset,Точный опубликованный EntitySet,one row per referenced web-filter definition or parent definition,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per referenced web-filter definition or parent definition,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_Фильтры,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_DEFINITIONS,extraction_run_id,"Запуск, в котором получена запись",one row per referenced web-filter definition or parent definition,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,Catalog_iq_Фильтры,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,up to 503 referenced rows before GUID deduplication: 480 values + 23 parents,CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,attribute_value_id,Technical composite key,one row per product + web-filter definition source record,text,NO,YES,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,"DERIVE(product, definition, source record)",TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,owner_type,Owner type,one row per product + web-filter definition source record,enum,NO,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,TECHNICAL,TECHNICAL,PRODUCT,PRODUCT,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,owner_id,Product GUID,one row per product + web-filter definition source record,uuid,NO,NO,RAW_PRODUCTS.product_id,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,Номенклатура_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,attribute_definition_id,Filter definition,one row per product + web-filter definition source record,uuid,NO,NO,RAW_ATTRIBUTE_DEFINITIONS.attribute_definition_id,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,Фильтр_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,value_raw,Original OData value,one row per product + web-filter definition source record,text,YES,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,Значение,ORIGINAL,Never replace raw value,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,value_type_raw,Published OData/1C type if available,one row per product + web-filter definition source record,text,YES,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,UNCONFIRMED_SOURCE,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,value_boolean_technical,Typed boolean only when source type confirms it,one row per product + web-filter definition source record,boolean,YES,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,PARSE_IF_CONFIRMED,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,value_number_technical,Typed number only when source type confirms it,one row per product + web-filter definition source record,decimal,YES,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,PARSE_IF_CONFIRMED,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,value_reference_id_technical,Typed reference only when source type confirms it,one row per product + web-filter definition source record,text,YES,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,PARSE_IF_CONFIRMED,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,source_system_id,Идентификатор системы-источника,one row per product + web-filter definition source record,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,source_entityset,Точный опубликованный EntitySet,one row per product + web-filter definition source record,text,NO,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per product + web-filter definition source record,text,NO,NO,,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
CONTENT,RAW_ATTRIBUTE_VALUES,extraction_run_id,"Запуск, в котором получена запись",one row per product + web-filter definition source record,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,InformationRegister_iq_ФильтрыТоваровИнтернетМагазина,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"7,860",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,listing_id,Technical platform-qualified key,one row per source marketplace listing/mapping record,text,NO,YES,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,"DERIVE(platform, source record)",TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,platform,Marketplace namespace,one row per source marketplace listing/mapping record,enum,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,KASPI|OZON,KASPI,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,source_listing_id,Original listing/mapping record ID,one row per source marketplace listing/mapping record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Ref_Key or composite register key,ORIGINAL,Not blank,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,product_id,Product GUID,one row per source marketplace listing/mapping record,uuid,NO,NO,RAW_PRODUCTS.product_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Номенклатура_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,variant_id,Variant GUID,one row per source marketplace listing/mapping record,uuid,YES,NO,RAW_VARIANTS.variant_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Характеристика_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
